# {"t_start": 1652946497.5262992, "env_id": "FetchPush-v1"} 
r,l,t
-50.0,50,558.969274
-50.0,50,560.305747
-50.0,50,561.641645
-50.0,50,562.989783
-50.0,50,564.324643
-50.0,50,565.69881
-50.0,50,567.04423
-50.0,50,568.362185
-50.0,50,569.721419
-50.0,50,571.059145
-50.0,50,572.422704
-50.0,50,573.77152
0.0,50,575.170317
-50.0,50,576.580979
-50.0,50,577.928323
-50.0,50,579.294639
-50.0,50,580.659171
-50.0,50,582.045875
-50.0,50,583.419291
-50.0,50,584.765677
-37.0,50,586.136062
0.0,50,587.498816
-50.0,50,588.905466
-50.0,50,590.25367
-50.0,50,591.569346
-50.0,50,592.904612
-50.0,50,594.261995
-50.0,50,595.60297
-50.0,50,596.959823
-50.0,50,598.297977
-50.0,50,599.680227
-50.0,50,601.038624
0.0,50,602.409516
-50.0,50,603.778515
-50.0,50,605.138386
-50.0,50,606.589957
-50.0,50,607.973827
-50.0,50,609.34352
-50.0,50,610.722497
-50.0,50,612.073354
-50.0,50,613.445234
-50.0,50,614.825333
-50.0,50,616.207822
-50.0,50,617.562715
-50.0,50,618.929719
0.0,50,620.282474
-50.0,50,621.676607
-50.0,50,623.033296
-50.0,50,623.200286
-50.0,50,623.364974
-50.0,50,623.557075
-50.0,50,623.732472
0.0,50,623.91351
-50.0,50,624.079869
-50.0,50,624.255904
-50.0,50,624.447026
-50.0,50,624.604444
-50.0,50,624.766705
-50.0,50,626.060607
-50.0,50,627.409243
-50.0,50,628.772144
-50.0,50,630.129511
-50.0,50,631.49878
-50.0,50,632.837004
-50.0,50,634.228955
-50.0,50,635.586904
-50.0,50,636.995068
-50.0,50,638.332379
-50.0,50,639.68132
-50.0,50,641.041149
-50.0,50,642.43118
-50.0,50,643.775863
-15.0,50,645.129277
-50.0,50,646.501018
-50.0,50,647.860337
-50.0,50,649.217792
-50.0,50,650.580293
0.0,50,651.953503
-50.0,50,653.311564
-50.0,50,654.658593
-50.0,50,656.052473
-50.0,50,657.437776
-50.0,50,658.781202
-50.0,50,660.150298
-50.0,50,661.508926
-50.0,50,662.889739
-50.0,50,664.229692
-46.0,50,665.625834
-50.0,50,667.092636
-50.0,50,668.465988
-50.0,50,669.809749
-50.0,50,671.139722
-26.0,50,672.519391
-50.0,50,673.885271
-50.0,50,675.228517
-50.0,50,676.561148
-50.0,50,677.905173
-50.0,50,679.288118
-50.0,50,680.63783
-50.0,50,682.02233
-50.0,50,683.359978
-50.0,50,684.712799
-50.0,50,686.085444
-50.0,50,687.467009
-50.0,50,688.812278
-50.0,50,690.18401
-50.0,50,691.526766
-50.0,50,692.870878
-50.0,50,693.037063
-50.0,50,693.201144
-50.0,50,693.35757
-50.0,50,693.536039
-50.0,50,693.693284
-50.0,50,693.854177
-50.0,50,694.021611
-50.0,50,694.200389
-50.0,50,694.367661
-50.0,50,694.528263
-50.0,50,695.854748
0.0,50,697.276774
-50.0,50,698.608828
-50.0,50,699.990686
-50.0,50,701.369426
-50.0,50,702.741699
0.0,50,704.123456
-50.0,50,705.48129
0.0,50,706.82162
-50.0,50,708.182603
-50.0,50,709.54554
-50.0,50,710.939106
-50.0,50,712.288999
-50.0,50,713.643202
0.0,50,715.010227
-50.0,50,716.360943
0.0,50,717.766956
-50.0,50,719.087301
-50.0,50,720.397128
-50.0,50,721.745392
-50.0,50,723.085094
-50.0,50,724.453993
-50.0,50,725.85824
-50.0,50,727.355763
-50.0,50,728.685207
0.0,50,730.050533
-50.0,50,731.391292
-50.0,50,732.763657
-50.0,50,734.129355
-50.0,50,735.490369
-50.0,50,736.9268
0.0,50,738.288002
-50.0,50,739.647314
-50.0,50,741.045508
-50.0,50,742.432525
-50.0,50,743.79376
-50.0,50,745.165694
-50.0,50,746.535145
-50.0,50,747.889296
-50.0,50,749.241721
-50.0,50,750.613656
-50.0,50,751.965428
-50.0,50,753.296481
-50.0,50,754.662711
-50.0,50,756.086926
-50.0,50,757.553328
-50.0,50,758.897658
-50.0,50,760.226996
-50.0,50,761.578101
-50.0,50,762.965985
-50.0,50,763.156116
0.0,50,763.330975
-50.0,50,763.498834
-50.0,50,763.6647
-50.0,50,763.831818
-50.0,50,764.018505
0.0,50,764.181683
-50.0,50,764.346409
-50.0,50,764.51117
-50.0,50,764.667844
-50.0,50,766.086086
-50.0,50,767.453205
-50.0,50,768.774803
-8.0,50,770.14461
-50.0,50,771.492768
-50.0,50,772.856045
-50.0,50,774.212187
-50.0,50,775.558213
-50.0,50,776.923989
-50.0,50,778.264977
-50.0,50,779.629926
-50.0,50,780.999512
-16.0,50,782.367205
-50.0,50,783.703679
-50.0,50,785.035689
-50.0,50,786.51069
-50.0,50,787.885227
-50.0,50,789.245186
-50.0,50,790.603476
-50.0,50,791.949439
-50.0,50,793.299589
-50.0,50,794.663296
