Wall time,Step,Value
1652914878.9007778,544000,-47.0
1652914928.448489,545000,-48.5
1652914977.5710452,546000,-49.0
1652914987.411749,546200,-49.0
1652915026.7590334,547000,-48.5
1652915076.1767848,548000,-48.5
1652915086.2855814,548200,-48.5
1652915096.182561,548400,-49.0
1652915106.0289128,548600,-49.0
1652915125.8030753,549000,-49.0
1652915135.540171,549200,-49.0
1652915214.8052225,550800,-49.0
1652915224.5959272,551000,-49.0
1652915234.5105247,551200,-49.0
1652915283.6356902,552200,-49.5
1652915293.459102,552400,-49.5
1652915333.0043569,553200,-49.5
1652915363.0248032,553800,-49.5
1652915392.672279,554400,-49.5
1652915412.526833,554800,-48.5
1652915432.066699,555200,-48.5
1652915461.8153887,555800,-48.5
1652915471.8228488,556000,-48.5
1652915521.0873644,557000,-48.5
1652915530.9572337,557200,-48.0
1652915649.3829584,559600,-47.5
1652915669.134899,560000,-48.0
1652915796.924653,562600,-46.5
1652915806.8502848,562800,-46.5
1652915915.918001,565000,-47.0
1652915926.0283623,565200,-48.0
1652916014.9038963,567000,-49.0
1652916034.6107683,567400,-49.5
1652916054.484972,567800,-49.5
1652916084.4566386,568400,-49.0
1652916114.8292308,569000,-49.0
1652916144.569566,569600,-49.0
1652916184.425432,570400,-49.0
1652916194.2407606,570600,-49.0
1652916243.6655414,571600,-49.0
1652916263.3969405,572000,-49.0
1652916283.1374214,572400,-49.0
1652916292.910874,572600,-49.0
1652916332.1712356,573400,-49.5
1652916351.6637623,573800,-49.5
1652916460.3646317,576000,-49.5
1652916480.1812983,576400,-49.5
1652916490.2210727,576600,-49.5
1652916510.088045,577000,-49.5
1652916559.6749856,578000,-49.0
1652916579.6022651,578400,-49.0
1652916599.3628185,578800,-49.0
1652916619.2927313,579200,-49.0
1652916697.9260008,580800,-48.5
1652916776.9122343,582400,-47.5
1652916806.7059968,583000,-48.0
1652916816.4820185,583200,-48.0
1652916846.3432539,583800,-47.5
1652916865.9373767,584200,-48.0
1652916875.9112022,584400,-48.0
1652916905.6019683,585000,-48.0
1652916968.6191347,586200,-48.5
1652917009.4589915,587000,-48.5
1652917019.9032044,587200,-48.5
1652917160.0669072,590000,-48.0
1652917189.6486945,590600,-48.0
1652917219.2083113,591200,-49.0
1652917249.1264956,591800,-47.5
1652917289.260377,592600,-48.0
1652917319.0555282,593200,-48.0
1652917328.928357,593400,-48.0
1652917338.8328915,593600,-48.5
1652917399.2095156,594800,-48.5
1652917448.5927284,595800,-48.5
1652917458.4028406,596000,-48.0
1652917507.796605,597000,-49.0
1652917527.3674185,597400,-49.0
1652917596.6093066,598800,-48.0
1652917626.3013718,599400,-47.5
1652917646.279565,599800,-47.0
